"Mês Ano";"Área de atuação (Função)";"Subfunção";"Órgão Superior";"Valor Empenhado";"Valor Liquidado";"Valor Pago";"Valor Restos a Pagar Pagos";
"09/2025";"08 - Assistência social";"511 - Saneamento básico rural";"26000 - Ministério da Educação";"355.041,99";"605.456,63";"605.456,63";"0,00";
"09/2025";"14 - Direitos da cidadania";"125 - Normatização e fiscalização";"26000 - Ministério da Educação";"688.035,00";"0,00";"0,00";"0,00";
"09/2025";"05 - Defesa nacional";"363 - Ensino profissional";"26000 - Ministério da Educação";"549.660,35";"542.889,60";"542.889,60";"0,00";
"09/2025";"10 - Saúde";"121 - Planejamento e orçamento";"26000 - Ministério da Educação";"0,00";"4.761,90";"0,00";"31.379,95";
"09/2025";"05 - Defesa nacional";"331 - Proteção e benefícios ao trabalhador";"26000 - Ministério da Educação";"131.082,94";"31.719,42";"18.611,12";"0,00";
"09/2025";"20 - Agricultura";"606 - Extensão rural";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"800,00";
"09/2025";"14 - Direitos da cidadania";"423 - Assistência aos povos indígenas";"26000 - Ministério da Educação";"237.946,00";"30.071,07";"30.071,07";"55.338,12";
"09/2025";"08 - Assistência social";"422 - Direitos individuais, coletivos e difusos";"26000 - Ministério da Educação";"2.034.888,00";"1.860.000,00";"1.860.000,00";"0,00";
"09/2025";"24 - Comunicações";"122 - Administração geral";"26000 - Ministério da Educação";"380.084,00";"380.084,00";"1.095.084,00";"0,00";
"09/2025";"04 - Administração";"391 - Patrimônio histórico, artístico e arqueológico";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"19.855,75";
"09/2025";"22 - Indústria";"663 - Mineração";"26000 - Ministério da Educação";"185.555,47";"0,00";"30.291,22";"61.664,55";
"09/2025";"17 - Saneamento";"512 - Saneamento básico urbano";"26000 - Ministério da Educação";"315.848,60";"315.848,60";"315.848,60";"0,00";
"09/2025";"05 - Defesa nacional";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"6.161,95";"24.907,60";"35.159,16";"0,00";
"09/2025";"07 - Relações exteriores";"122 - Administração geral";"26000 - Ministério da Educação";"319.425,80";"0,00";"0,00";"0,00";
"09/2025";"04 - Administração";"125 - Normatização e fiscalização";"26000 - Ministério da Educação";"0,00";"117.758,10";"117.758,10";"0,00";
"09/2025";"05 - Defesa nacional";"542 - Controle ambiental";"26000 - Ministério da Educação";"767.565,77";"767.565,78";"300.104,00";"0,00";
"09/2025";"26 - Transporte";"781 - Transporte aéreo";"26000 - Ministério da Educação";"0,00";"677.464,00";"677.464,00";"0,00";
"09/2025";"19 - Ciência e Tecnologia";"571 - Desenvolvimento científico";"26000 - Ministério da Educação";"0,00";"500.000,00";"500.000,00";"0,00";
"09/2025";"06 - Segurança pública";"122 - Administração geral";"26000 - Ministério da Educação";"498.360,67";"238.151,98";"231.902,28";"0,00";
"09/2025";"15 - Urbanismo";"845 - Outras transferências";"26000 - Ministério da Educação";"258.133,04";"0,00";"0,00";"68.257,92";
"09/2025";"10 - Saúde";"541 - Preservação e conservação ambiental";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"67.816,23";
"09/2025";"10 - Saúde";"306 - Alimentação e nutrição";"26000 - Ministério da Educação";"0,00";"4.581,65";"0,00";"320.512,03";
"09/2025";"27 - Desporto e lazer";"811 - Desporto de rendimento";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"63.047,70";
"09/2025";"12 - Educação";"131 - Comunicação social";"26000 - Ministério da Educação";"46.130,00";"854.443,76";"913.485,22";"4.715,75";
"09/2025";"12 - Educação";"694 - Serviços financeiros";"26000 - Ministério da Educação";"0,00";"245.347.745,90";"241.719.530,14";"0,00";
"09/2025";"12 - Educação";"301 - Atenção básica";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"35.575,60";
"09/2025";"06 - Segurança pública";"181 - Policiamento";"26000 - Ministério da Educação";"216.668,05";"1.723.120,62";"3.071.953,25";"1.274.720,80";
"09/2025";"04 - Administração";"127 - Ordenamento territorial";"26000 - Ministério da Educação";"0,00";"1.500.000,00";"1.500.000,00";"0,00";
"09/2025";"21 - Organização agrária";"122 - Administração geral";"26000 - Ministério da Educação";"7.132.678,50";"5.200.000,00";"4.200.000,00";"175.000,00";
"09/2025";"04 - Administração";"183 - Informação e inteligência";"26000 - Ministério da Educação";"5.714,00";"5.714,00";"0,00";"0,00";
"09/2025";"10 - Saúde";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"0,00";"0,00";"3.261.766,91";"873.086,58";
"09/2025";"06 - Segurança pública";"422 - Direitos individuais, coletivos e difusos";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"178.583,64";
"09/2025";"18 - Gestão ambiental";"542 - Controle ambiental";"26000 - Ministério da Educação";"8.883.677,08";"234.000,00";"0,00";"183.923,67";
"09/2025";"26 - Transporte";"121 - Planejamento e orçamento";"26000 - Ministério da Educação";"35.329,38";"0,00";"0,00";"1.645.540,06";
"09/2025";"10 - Saúde";"573 - Difusão do conhecimento científico e tecnológico";"26000 - Ministério da Educação";"4.000.000,00";"4.000.000,00";"4.719.375,34";"1.266.791,40";
"09/2025";"14 - Direitos da cidadania";"241 - Assistência ao idoso";"26000 - Ministério da Educação";"1.100.000,00";"500.000,00";"0,00";"4.174,66";
"09/2025";"23 - Comércio e serviços";"691 - Promoção comercial";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"122.085,00";
"09/2025";"20 - Agricultura";"122 - Administração geral";"26000 - Ministério da Educação";"553.400,00";"255.416,67";"255.416,67";"0,00";
"09/2025";"04 - Administração";"122 - Administração geral";"26000 - Ministério da Educação";"5.334.380,03";"3.661.803,21";"5.081.729,45";"13.334,54";
"09/2025";"10 - Saúde";"122 - Administração geral";"26000 - Ministério da Educação";"5.250.000,00";"3.467.875,00";"0,00";"5.127.202,80";
"09/2025";"08 - Assistência social";"244 - Assistência comunitária";"26000 - Ministério da Educação";"4.495.011,00";"2.778.487,43";"4.679.285,68";"1.190,46";
"09/2025";"10 - Saúde";"126 - Tecnologia da informação";"26000 - Ministério da Educação";"22.070.000,00";"2.112.672,97";"3.232.464,24";"0,00";
"09/2025";"12 - Educação";"366 - Educação de jovens e adultos";"26000 - Ministério da Educação";"9.778.648,84";"18.505.200,00";"20.070.562,50";"681.240,54";
"09/2025";"13 - Cultura";"392 - Difusão cultural";"26000 - Ministério da Educação";"830.000,00";"33.500,00";"33.500,00";"1.879.156,06";
"09/2025";"13 - Cultura";"122 - Administração geral";"26000 - Ministério da Educação";"- 44,62";"1.249,98";"0,00";"0,00";
"09/2025";"02 - Judiciária";"122 - Administração geral";"26000 - Ministério da Educação";"380,00";"8.300,00";"37.499,40";"35.047,83";
"09/2025";"21 - Organização agrária";"606 - Extensão rural";"26000 - Ministério da Educação";"11.764.940,00";"18.250.065,58";"13.120.069,08";"517.961,14";
"09/2025";"19 - Ciência e Tecnologia";"572 - Desenvolvimento tecnológico e engenharia";"26000 - Ministério da Educação";"3.978.866,57";"4.069.224,88";"2.666.706,26";"38.717,79";
"09/2025";"10 - Saúde";"301 - Atenção básica";"26000 - Ministério da Educação";"3.348.513,40";"7.944.448,42";"9.494.890,45";"6.039.946,32";
"09/2025";"18 - Gestão ambiental";"541 - Preservação e conservação ambiental";"26000 - Ministério da Educação";"3.428.729,10";"2.625.000,00";"2.625.000,00";"37.000,00";
"09/2025";"18 - Gestão ambiental";"544 - Recursos hídricos";"26000 - Ministério da Educação";"1.692.767,70";"3.123.621,20";"8.897.104,72";"177.656,03";
"09/2025";"06 - Segurança pública";"421 - Custódia e reintegração social";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"3.055,00";
"09/2025";"21 - Organização agrária";"127 - Ordenamento territorial";"26000 - Ministério da Educação";"11.340.886,62";"5.287.207,95";"880.256,77";"611.142,99";
"09/2025";"20 - Agricultura";"608 - Promoção da produção agropecuária";"26000 - Ministério da Educação";"114.168,16";"3.011.020,00";"3.045.024,89";"1.051.212,74";
"09/2025";"04 - Administração";"131 - Comunicação social";"26000 - Ministério da Educação";"0,00";"471.229,35";"483.130,09";"0,00";
"09/2025";"08 - Assistência social";"306 - Alimentação e nutrição";"26000 - Ministério da Educação";"1.149.988,99";"266.355,81";"20.315,32";"0,00";
"09/2025";"26 - Transporte";"122 - Administração geral";"26000 - Ministério da Educação";"41.554,06";"9.766,22";"3.694,94";"22.194,00";
"09/2025";"02 - Judiciária";"061 - Ação judiciária";"26000 - Ministério da Educação";"1.192.418,99";"33.842,82";"65.542,82";"9.264,12";
"09/2025";"23 - Comércio e serviços";"122 - Administração geral";"26000 - Ministério da Educação";"355.036,50";"0,00";"0,00";"0,00";
"09/2025";"18 - Gestão ambiental";"125 - Normatização e fiscalização";"26000 - Ministério da Educação";"327.895,98";"261.463,72";"19.822,70";"0,00";
"09/2025";"04 - Administração";"573 - Difusão do conhecimento científico e tecnológico";"26000 - Ministério da Educação";"558.578,10";"368.595,93";"217.108,75";"0,00";
"09/2025";"21 - Organização agrária";"631 - Reforma agrária";"26000 - Ministério da Educação";"1.882.664,56";"- 194.584,06";"732.305,61";"26.179,63";
"09/2025";"07 - Relações exteriores";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"4.380,80";"2.738,00";"922,58";"0,00";
"09/2025";"21 - Organização agrária";"363 - Ensino profissional";"26000 - Ministério da Educação";"5.338.953,15";"4.408.921,82";"1.376.092,30";"209.229,32";
"09/2025";"08 - Assistência social";"122 - Administração geral";"26000 - Ministério da Educação";"0,00";"0,00";"34.000,00";"12.000,00";
"09/2025";"04 - Administração";"126 - Tecnologia da informação";"26000 - Ministério da Educação";"218.418,84";"91.600,00";"93.426,43";"0,00";
"09/2025";"14 - Direitos da cidadania";"422 - Direitos individuais, coletivos e difusos";"26000 - Ministério da Educação";"7.718.239,96";"25.684.982,85";"11.342.335,44";"13.047.126,10";
"09/2025";"10 - Saúde";"571 - Desenvolvimento científico";"26000 - Ministério da Educação";"3.185.044,12";"2.148.113,03";"6.564.077,87";"0,00";
"09/2025";"21 - Organização agrária";"608 - Promoção da produção agropecuária";"26000 - Ministério da Educação";"4.394.988,00";"3.339.631,15";"722.334,66";"0,00";
"09/2025";"14 - Direitos da cidadania";"243 - Assistência à criança e ao adolescente";"26000 - Ministério da Educação";"2.771.569,33";"608.224,29";"608.224,29";"13.128,22";
"09/2025";"28 - Encargos especiais";"847 - Transferências para a educação básica";"26000 - Ministério da Educação";"0,00";"1.606.036.683,75";"1.606.036.683,75";"0,00";
"09/2025";"05 - Defesa nacional";"573 - Difusão do conhecimento científico e tecnológico";"26000 - Ministério da Educação";"211.710,75";"211.710,75";"211.710,75";"0,00";
"09/2025";"13 - Cultura";"391 - Patrimônio histórico, artístico e arqueológico";"26000 - Ministério da Educação";"4.545.566,00";"150.000,00";"0,00";"18.984,74";
"09/2025";"10 - Saúde";"303 - Suporte profilático e terapêutico";"26000 - Ministério da Educação";"368.876,80";"9.576.931,20";"17.163.897,56";"1.373.204,28";
"09/2025";"26 - Transporte";"784 - Transporte hidroviário";"26000 - Ministério da Educação";"0,00";"0,00";"2.141.668,00";"0,00";
"09/2025";"19 - Ciência e Tecnologia";"573 - Difusão do conhecimento científico e tecnológico";"26000 - Ministério da Educação";"189.128,93";"1.189.280,55";"1.133.480,55";"49.933,34";
"09/2025";"10 - Saúde";"305 - Vigilância epidemiológica";"26000 - Ministério da Educação";"869.694,92";"161.683,82";"5.251.722,70";"557.514,06";
"09/2025";"12 - Educação";"331 - Proteção e benefícios ao trabalhador";"26000 - Ministério da Educação";"77.420.492,58";"463.190.577,06";"460.994.531,67";"149.669,34";
"09/2025";"12 - Educação";"367 - Educação especial";"26000 - Ministério da Educação";"3.920.532,56";"4.227.767,37";"3.002.615,04";"778.210,89";
"09/2025";"28 - Encargos especiais";"846 - Outros encargos especiais";"26000 - Ministério da Educação";"4.666.434,13";"3.077.486,82";"2.845.967,63";"808,62";
"09/2025";"09 - Previdência social";"272 - Previdência do regime estatutário";"26000 - Ministério da Educação";"946.841.551,33";"1.744.992.091,17";"1.743.220.526,25";"0,00";
"09/2025";"12 - Educação";"306 - Alimentação e nutrição";"26000 - Ministério da Educação";"21.363.852,27";"638.691.281,24";"638.637.295,34";"2.015.535,14";
"09/2025";"12 - Educação";"122 - Administração geral";"26000 - Ministério da Educação";"53.880.385,24";"163.862.158,04";"161.196.415,15";"4.203.169,21";
"09/2025";"12 - Educação";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"4.745.049,63";"5.360.185,29";"4.451.105,59";"355.471,49";
"09/2025";"27 - Desporto e lazer";"812 - Desporto comunitário";"26000 - Ministério da Educação";"1.456.987,38";"95.625,38";"99.997,01";"3.579.126,92";
"09/2025";"12 - Educação";"368 - Educação básica";"26000 - Ministério da Educação";"592.379.687,68";"480.179.438,95";"608.851.496,82";"124.194.693,06";
"09/2025";"12 - Educação";"846 - Outros encargos especiais";"26000 - Ministério da Educação";"125.440.860,51";"815.156.429,75";"792.692.585,76";"0,00";
"09/2025";"12 - Educação";"365 - Educação infantil";"26000 - Ministério da Educação";"267.538.533,82";"261.530.975,17";"241.556.857,58";"48.144.483,74";
"09/2025";"12 - Educação";"573 - Difusão do conhecimento científico e tecnológico";"26000 - Ministério da Educação";"15.957.604,22";"39.782.126,94";"27.366.586,45";"3.196.824,88";
"09/2025";"12 - Educação";"363 - Ensino profissional";"26000 - Ministério da Educação";"663.716.831,49";"1.512.049.973,16";"1.486.142.330,26";"58.014.787,98";
"09/2025";"12 - Educação";"364 - Ensino superior";"26000 - Ministério da Educação";"1.414.693.864,96";"3.487.552.753,76";"3.559.832.710,98";"65.092.469,41";
"09/2025";"12 - Educação";"302 - Assistência hospitalar e ambulatorial";"26000 - Ministério da Educação";"346.443.803,94";"1.240.580.815,05";"1.265.111.679,46";"28.999.151,98";
"09/2025";"12 - Educação";"847 - Transferências para a educação básica";"26000 - Ministério da Educação";"498.532.788,60";"4.690.800.137,00";"4.690.714.212,00";"552.906,00";
"09/2025";"10 - Saúde";"302 - Assistência hospitalar e ambulatorial";"26000 - Ministério da Educação";"373.866.187,89";"337.495.271,82";"320.171.594,59";"27.852.395,92";
"10/2025";"05 - Defesa nacional";"542 - Controle ambiental";"26000 - Ministério da Educação";"34.852,23";"0,00";"0,00";"0,00";
"10/2025";"14 - Direitos da cidadania";"122 - Administração geral";"26000 - Ministério da Educação";"1.275.851,61";"5.291.824,50";"4.653.218,76";"0,00";
"10/2025";"12 - Educação";"301 - Atenção básica";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"30.542,68";
"10/2025";"23 - Comércio e serviços";"122 - Administração geral";"26000 - Ministério da Educação";"0,00";"355.036,50";"355.036,50";"0,00";
"10/2025";"26 - Transporte";"126 - Tecnologia da informação";"26000 - Ministério da Educação";"242.539,97";"0,00";"0,00";"0,00";
"10/2025";"10 - Saúde";"423 - Assistência aos povos indígenas";"26000 - Ministério da Educação";"0,00";"0,00";"3.203.020,00";"0,00";
"10/2025";"23 - Comércio e serviços";"695 - Turismo";"26000 - Ministério da Educação";"500.000,00";"500.000,00";"500.000,00";"0,00";
"10/2025";"22 - Indústria";"664 - Propriedade industrial";"26000 - Ministério da Educação";"4.514,77";"4.514,77";"0,00";"0,00";
"10/2025";"10 - Saúde";"121 - Planejamento e orçamento";"26000 - Ministério da Educação";"0,00";"4.761,90";"0,00";"41.202,01";
"10/2025";"14 - Direitos da cidadania";"241 - Assistência ao idoso";"26000 - Ministério da Educação";"600.000,00";"600.000,00";"500.000,00";"0,00";
"10/2025";"23 - Comércio e serviços";"691 - Promoção comercial";"26000 - Ministério da Educação";"5.837.975,00";"5.837.975,00";"5.837.975,00";"41.530,00";
"10/2025";"18 - Gestão ambiental";"122 - Administração geral";"26000 - Ministério da Educação";"1.055.452,00";"1.368.964,20";"1.368.964,20";"0,00";
"10/2025";"14 - Direitos da cidadania";"125 - Normatização e fiscalização";"26000 - Ministério da Educação";"0,00";"688.035,00";"688.035,00";"0,00";
