"Ano";"Órgão Superior";"Órgão";"Unidade Gestora";"Categoria";"Origem";"Espécie";"Detalhamento";"Orçamento Atualizado (Valor Previsto)";"Receita Realizada (Valor Arrecadado)";"% Previsto/Realizado";"Valor Lançado";
"2025";"30000 - Ministério da Justiça e Segurança Pública";"30912 - Fundo Nacional Antidrogas";"200246 - FUNDO NACIONAL ANTIDROGAS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19111203 - MULTAS PREV.LEGISLACAO ANTIDROGAS-DIV.ATIVA";"0,00";"19.853,07";"0,00%";"0,00";
"2025";"30000 - Ministério da Justiça e Segurança Pública";"30912 - Fundo Nacional Antidrogas";"200246 - FUNDO NACIONAL ANTIDROGAS";"1 - Receitas Correntes";"13 - Receita Patrimonial";"132 - Valores Mobiliários";"13210111 - REMUNERACAO DE DEP.BANCARIOS-GERAL-PRINC.";"0,00";"96.760.989,45";"0,00%";"0,00";
"2025";"30000 - Ministério da Justiça e Segurança Pública";"30905 - Fundo de Defesa de Direitos Difusos";"200401 - FUNDO DE DEFESA DE DIREITOS DIFUSOS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110403 - MULTAS PREV.LEG.S/DEFESA DIR.DIFUSOS-DIV ATIV";"37.645.068,00";"140.560.299,90";"373,38%";"0,00";
"2025";"30000 - Ministério da Justiça e Segurança Pública";"30912 - Fundo Nacional Antidrogas";"200246 - FUNDO NACIONAL ANTIDROGAS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"193 - Bens, Direitos e Valores Incorporados ao Patrimônio Público";"19310801 - BENS,DIR.VAL.PERD.POD.PUB.-DROGAS-PRINC.";"158.807.928,00";"216.555.108,17";"136,36%";"0,00";
"2025";"30000 - Ministério da Justiça e Segurança Pública";"30907 - Fundo Penitenciário Nacional";"200333 - CGOF-COORD.GERAL DE ORC.FIN.PLA.CONT/SENAPPEN";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"193 - Bens, Direitos e Valores Incorporados ao Patrimônio Público";"19310101 - BENS,DIR.VAL.PERD.POD.PUB.-CRIME COMUM-PRINC.";"60.553.778,00";"56.580.072,23";"93,44%";"0,00";
"2025";"30000 - Ministério da Justiça e Segurança Pública";"30912 - Fundo Nacional Antidrogas";"200246 - FUNDO NACIONAL ANTIDROGAS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19111201 - MULTAS PREVISTAS LEGISLACAO ANTIDROGAS-PRINC.";"117.903,00";"325.020,42";"275,67%";"0,00";
"2025";"30000 - Ministério da Justiça e Segurança Pública";"30802 - Polícia Rodoviária Federal";"200278 - COORDENACAO DE ORCAMENTO E FINANCAS - PRF";"1 - Receitas Correntes";"18 - Receitas Correntes - a classificar";"180 - Receitas Correntes - a classificar";"18000000 - Receitas Correntes - a classificar";"0,00";"0,00";"0,00%";"0,00";
"2025";"30000 - Ministério da Justiça e Segurança Pública";"30108 - Polícia Federal";"200336 - COORDENACAO DE ORCAMENTO FINANCAS CONTABILIDA";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19111201 - MULTAS PREVISTAS LEGISLACAO ANTIDROGAS-PRINC.";"471.614,00";"1.300.083,34";"275,67%";"0,00";
"2025";"30000 - Ministério da Justiça e Segurança Pública";"30108 - Polícia Federal";"200336 - COORDENACAO DE ORCAMENTO FINANCAS CONTABILIDA";"1 - Receitas Correntes";"13 - Receita Patrimonial";"132 - Valores Mobiliários";"13210101 - REMUNERACAO DE DEPOSITOS BANCARIOS-PRINCIPAL";"100.345.215,00";"0,00";"0,00%";"0,00";
"2025";"30000 - Ministério da Justiça e Segurança Pública";"30802 - Polícia Rodoviária Federal";"200278 - COORDENACAO DE ORCAMENTO E FINANCAS - PRF";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110101 - MULTAS PREVISTAS EM LEGISL.ESPECIFICA-PRINC.";"5.925.802,00";"16.371.860,70";"276,28%";"0,00";
